data,session,multiplier,session_ls,win_amount,number,death,Amount,a,w
2024-03-02 12:39:39.526032,6138616,1.2,1709372351235,69031.2,4404,4081,773461.59,6997,3000
2024-03-02 12:39:39.527035,6138616,1.2,1709372351235,69031.2,4404,4081,773461.59,6997,3000
2024-03-02 12:39:43.099006,6138616,1.2,1709372351235,69031.2,4404,4081,773461.59,6997,3000
2024-03-02 12:39:46.669465,6138616,1.2,1709372351235,69031.2,4404,4081,773461.59,6997,3000
2024-03-02 12:39:50.237624,6138616,1.2,1709372351235,69031.2,4404,4081,689494.21,6997,3000
2024-03-02 12:39:53.817170,6138618,-1,-1,356048.7,3609,2378,689494.21,6997,3000
2024-03-02 12:39:57.397591,6138618,9.06,1709372385103,1805203.63,3609,491,689494.21,6997,3000
2024-03-02 12:40:11.692854,6138618,9.06,1709372385103,1805203.63,3609,491,22067.4,6997,3000
2024-03-02 12:40:15.255829,6138618,9.06,1709372385103,1805203.63,3609,491,504268.88,6997,3000
2024-03-02 12:40:18.821378,6138618,9.06,1709372385103,1805203.63,3609,491,824512.83,6997,3000
2024-03-02 12:40:22.387678,6138618,9.06,1709372385103,1805203.63,3609,491,829486.07,6997,3000
2024-03-02 12:40:25.942669,6138618,9.06,1709372385103,1805203.63,3609,491,829486.07,6997,3000
2024-03-02 12:40:29.520047,6138621,1.27,1709372403942,119958.06,4399,3918,829486.07,6997,3000
2024-03-02 12:40:29.522049,6138621,1.27,1709372403942,119958.06,4399,3918,829486.07,6997,3000
2024-03-02 12:40:33.088142,6138621,1.27,1709372403942,119958.06,4399,3918,829486.07,6742,3000
2024-03-02 12:40:36.651850,6138621,1.27,1709372403942,119958.06,4399,3918,829486.07,6742,3000
2024-03-02 12:40:40.222702,6138621,1.27,1709372403942,119958.06,4399,3918,835609.5,6742,3000
2024-03-02 12:40:47.362766,6138624,1.24,1709372423002,100808.44,4186,3756,835609.5,6742,3000
2024-03-02 12:40:54.483047,6138624,1.24,1709372423002,100808.44,4186,3756,835609.5,6997,3000
2024-03-02 12:40:58.059448,6138624,1.24,1709372423002,100808.44,4186,3756,835609.5,6997,3000
2024-03-02 12:41:01.625905,6138624,-1,-1,100808.44,4186,3756,796782.41,6997,3000
2024-03-02 12:41:08.766936,6138627,2.18,1709372445697,291600.52,3990,2746,796782.41,6997,3000
2024-03-02 12:41:12.341786,6138627,2.18,1709372445697,291600.52,3990,2746,796782.41,6997,3000
2024-03-02 12:41:15.900447,6138627,2.18,1709372445697,291600.52,3990,2746,796782.41,6997,3000
2024-03-02 12:41:19.465093,6138627,2.18,1709372445697,291600.52,3990,2746,1178271.12,6997,3000
2024-03-02 12:41:23.022527,6138627,2.18,1709372445697,291600.52,3990,2746,1178271.12,6997,3000
2024-03-02 12:41:26.598792,6138630,-1,-1,246048.6,4987,3980,1178271.12,6997,3000
2024-03-02 12:41:33.743890,6138630,2.68,1709372469743,1216374.47,4987,2311,1178271.12,6997,3000
2024-03-02 12:41:37.324253,6138630,2.68,1709372469743,1216374.47,4987,2311,265368.06,6997,3000
2024-03-02 12:41:44.470902,6138630,2.68,1709372469743,1216374.47,4987,2311,1057990.28,6997,3000
2024-03-02 12:41:48.023020,6138630,2.68,1709372469743,1216374.47,4987,2311,1057990.28,6997,3000
2024-03-02 12:41:51.584052,6138630,2.68,1709372469743,1216374.47,4987,2311,1057990.28,6997,3000
2024-03-02 12:41:55.148455,6138633,1.26,1709372488527,61467.91,4985,4582,1057990.28,6997,3000
2024-03-02 12:41:55.150462,6138633,1.26,1709372488527,61467.91,4985,4582,1057990.28,6997,3000
2024-03-02 12:41:58.711870,6138633,1.26,1709372488527,61467.91,4985,4582,1057990.28,6997,3000
2024-03-02 12:42:05.845118,6138633,1.26,1709372488527,61467.91,4985,4582,845295.5,6997,3000
2024-03-02 12:42:09.409078,6138636,-1,-1,172985.67,4283,3366,845295.5,6997,3000
2024-03-02 12:42:12.964133,6138636,3.26,1709372513779,851429.03,4283,1917,845295.5,6997,3000
2024-03-02 12:42:20.095475,6138636,3.26,1709372513779,851429.03,4283,1917,75792.84,6997,3000
2024-03-02 12:42:30.766898,6138636,3.26,1709372513779,851429.03,4283,1917,953080.55,6997,3000
2024-03-02 12:42:34.336705,6138636,3.26,1709372513779,851429.03,4283,1917,953080.55,6997,3000
2024-03-02 12:42:37.899904,6138640,1,1709372529489,-1,-1,-1,953080.55,6997,3000
2024-03-02 12:42:37.901905,6138636,-1,-1,851429.03,4283,1917,317183.64,6997,3000
2024-03-02 12:42:41.467189,6138640,1,1709372529489,-1,-1,-1,953080.55,6997,3000
2024-03-02 12:42:41.469009,6138640,1,1709372529489,-1,-1,-1,953080.55,6997,3000
2024-03-02 12:42:45.038305,6138640,1,1709372529489,-1,-1,-1,953080.55,6997,3000
2024-03-02 12:42:48.606570,6138640,1,1709372529489,45937.3,4732,4494,938477.66,6997,3000
2024-03-02 12:42:55.721273,6138642,18.25,1709372571756,3856318.73,4732,142,938477.66,6997,3000
2024-03-02 12:43:17.113332,6138642,18.25,1709372571756,3856318.73,4732,142,-1,-1,-1
2024-03-02 12:43:20.664108,6138642,18.25,1709372571756,3856318.73,4732,142,376825.36,6997,3000
2024-03-02 12:43:24.233493,6138642,18.25,1709372571756,3856318.73,4732,142,751112.85,6997,3000
2024-03-02 12:43:27.798160,6138642,18.25,1709372571756,3856318.73,4732,142,849076.19,6997,3000
2024-03-02 12:43:31.385737,6138642,18.25,1709372571756,3856318.73,4732,142,849076.19,6997,3000
2024-03-02 12:43:34.966596,6138642,18.25,1709372571756,249518.38,4926,3775,849076.19,6997,3000
2024-03-02 12:43:38.524078,6138647,1.79,1709372592967,249518.38,4926,3775,849076.19,6997,3000
2024-03-02 12:43:38.527066,6138647,1.79,1709372592967,249518.38,4926,3775,849076.19,6997,3000
2024-03-02 12:43:42.092120,6138647,1.79,1709372592967,249518.38,4926,3775,849076.19,6997,3000
2024-03-02 12:43:49.232652,6138647,1.79,1709372592967,249518.38,4926,3775,881406.12,6997,3000
2024-03-02 12:43:52.783322,6138647,1.79,1709372592967,249518.38,4926,3775,881406.12,6997,3000
2024-03-02 12:43:56.338626,6138647,1.64,1709372613925,249518.38,4926,3775,881406.12,6997,3000
2024-03-02 12:43:59.908171,6138650,1.64,1709372613925,228828.96,4535,3385,881406.12,6997,3000
2024-03-02 12:43:59.910165,6138650,1.64,1709372613925,228828.96,4535,3385,881406.12,6997,3000
2024-03-02 12:44:03.489534,6138650,1.64,1709372613925,228828.96,4535,3385,881406.12,6997,3000
2024-03-02 12:44:10.636549,6138650,1.64,1709372613925,228828.96,4535,3385,881621.48,6997,3000
2024-03-02 12:44:17.757952,6138653,1,1709372629750,-1,-1,-1,881621.48,6997,3000
2024-03-02 12:44:17.759931,6138653,1,1709372629750,-1,-1,-1,881621.48,6997,3000
2024-03-02 12:44:32.618685,6138656,7.62,1709372662697,2673891.3,5122,658,1026366.92,6997,3000
2024-03-02 12:44:54.024069,6138656,7.62,1709372662697,2673891.3,5122,658,712918.61,6997,3000
2024-03-02 12:44:57.595725,6138656,7.62,1709372662697,2673891.3,5122,658,914262.56,6997,3000
2024-03-02 12:45:01.176544,6138656,7.62,1709372662697,2673891.3,5122,658,914262.56,6997,3000
2024-03-02 12:45:04.754319,6138658,-1,-1,377265.25,5137,3401,914262.56,6997,3000
2024-03-02 12:45:08.339300,6138658,6.68,1709372693372,2503289.22,5137,569,914262.56,6997,3000
2024-03-02 12:45:19.052177,6138658,6.68,1709372693372,2503289.22,5137,569,-1,6997,3000
2024-03-02 12:45:26.182348,6138658,6.68,1709372693372,2503289.22,5137,569,923323.55,6997,3000
2024-03-02 12:45:29.750295,6138658,6.68,1709372693372,2503289.22,5137,569,984949.37,6997,3000
2024-03-02 12:45:33.323897,6138658,-1,-1,2503289.22,5137,569,984949.37,6997,3000
2024-03-02 12:45:36.899050,6138661,1.73,1709372714414,169414.01,5134,4229,984949.37,6997,3000
2024-03-02 12:45:40.478346,6138661,1.73,1709372714414,169414.01,5134,4229,984949.37,6997,3000
2024-03-02 12:45:40.480331,6138661,1.73,1709372714414,169414.01,5134,4229,984949.37,6997,3000
2024-03-02 12:45:44.044939,6138661,1.73,1709372714414,169414.01,5134,4229,984949.37,6997,3000
2024-03-02 12:45:47.618704,6138661,1.73,1709372714414,169414.01,5134,4229,775753.61,6997,3000
2024-03-02 12:45:54.741788,6138661,1.73,1709372714414,169414.01,5134,4229,816440.34,6997,3000
2024-03-02 12:45:58.317421,6138664,1.15,1709372732555,55791.95,4393,4155,816440.34,6997,3000
2024-03-02 12:45:58.319403,6138664,1.15,1709372732555,55791.95,4393,4155,816440.34,6997,3000
2024-03-02 12:46:05.470086,6138664,1.15,1709372732555,55791.95,4393,4155,657095.98,6997,3000
2024-03-02 12:46:16.141744,6138664,1.15,1709372732555,55791.95,4393,4155,718613.42,6997,3000
2024-03-02 12:46:19.711282,6138667,24.25,1709372778972,2774298.78,4284,159,718613.42,6997,3000
2024-03-02 12:46:44.647373,6138667,24.25,1709372778972,2774298.78,4284,159,-1,6997,3000
2024-03-02 12:46:59.459932,6138667,24.25,1709372778972,17666.92,5346,5314,910510.44,6997,3000
2024-03-02 12:47:06.578168,6138671,1.03,1709372795786,17666.92,5346,5314,910510.44,6997,3000
2024-03-02 12:47:06.580148,6138671,1.03,1709372795786,17666.92,5346,5314,910510.44,6997,3000
2024-03-02 12:47:10.129177,6138671,1.03,1709372795786,17666.92,5346,5314,910510.44,6997,3000
2024-03-02 12:47:17.258995,6138671,1.03,1709372795786,17666.92,5346,5314,807665.01,6997,3000
2024-03-02 12:47:20.844096,6138673,6.2,1709372826167,1849933.71,4623,754,807665.01,6997,3000
2024-03-02 12:47:31.499615,6138673,6.2,1709372826167,1849933.71,4623,754,-1,6997,3000
2024-03-02 12:47:35.068971,6138673,6.2,1709372826167,1849933.71,4623,754,345812.07,6997,3000
2024-03-02 12:47:38.653345,6138673,6.2,1709372826167,1849933.71,4623,754,878611.22,6997,3000
2024-03-02 12:47:45.805695,6138677,-1,-1,150260.34,5325,4711,936492.11,6997,3000
2024-03-02 12:47:52.942888,6138677,2.86,1709372850389,883603.15,5325,2549,936492.11,6997,3000
2024-03-02 12:47:56.505788,6138677,2.86,1709372850389,883603.15,5325,2549,936492.11,6997,3000
2024-03-02 12:48:00.088399,6138677,2.86,1709372850389,883603.15,5325,2549,936492.11,6997,3000
2024-03-02 12:48:03.680669,6138677,2.86,1709372850389,883603.15,5325,2549,814929.51,6997,3000
2024-03-02 12:48:07.253838,6138677,2.86,1709372850389,883603.15,5325,2549,873009.83,6997,3000
2024-03-02 12:48:10.820297,6138677,2.86,1709372850389,883603.15,5325,2549,873009.83,6997,3000
2024-03-02 12:48:14.393964,6138680,-1,-1,707229.94,5283,2558,873009.83,6997,3000
2024-03-02 12:48:17.968684,6138680,2.78,1709372874687,844005.79,5283,2300,873009.83,6997,3000
2024-03-02 12:48:21.545598,6138680,2.78,1709372874687,844005.79,5283,2300,873009.83,6997,3000
2024-03-02 12:48:25.108232,6138680,2.78,1709372874687,844005.79,5283,2300,873009.83,6997,3000
2024-03-02 12:48:28.665373,6138680,2.78,1709372874687,844005.79,5283,2300,979026.84,6997,3000
2024-03-02 12:48:32.227818,6138680,2.78,1709372874687,844005.79,5283,2300,979026.84,6997,3000
2024-03-02 12:48:35.791279,6138680,2.78,1709372874687,844005.79,5283,2300,979026.84,6997,3000
2024-03-02 12:48:39.354006,6138683,12.59,1709372912001,3428058.71,5682,222,979026.84,6997,3000
2024-03-02 12:48:57.181190,6138683,12.59,1709372912001,3428058.71,5682,222,-1,-1,-1
2024-03-02 12:49:07.917367,6138683,12.59,1709372912001,3428058.71,5682,222,828211.19,6997,3000
2024-03-02 12:49:11.491571,6138683,12.59,1709372912001,3428058.71,5682,222,828211.19,6997,3000
2024-03-02 12:49:15.060980,6138683,12.59,1709372912001,3428058.71,5682,222,828211.19,6997,3000
2024-03-02 12:49:18.630553,6138688,1.22,1709372930539,31160.58,5628,5329,828211.19,6997,3000
2024-03-02 12:49:18.632549,6138688,1.22,1709372930539,31160.58,5628,5329,828211.19,6997,3000
2024-03-02 12:49:25.746073,6138688,1.22,1709372930539,31160.58,5628,5329,828211.19,6997,3000
2024-03-02 12:49:29.317008,6138688,1.22,1709372930539,42720.96,4982,4657,774359.34,6997,3000
2024-03-02 12:49:36.469621,6138691,2.81,1709372955196,737195.83,4982,2508,774359.34,6997,3000
2024-03-02 12:49:43.582996,6138691,2.81,1709372955196,737195.83,4982,2508,774359.34,6997,3000
2024-03-02 12:49:47.149734,6138691,2.81,1709372955196,737195.83,4982,2508,845216.74,6997,3000
2024-03-02 12:49:50.713808,6138691,2.81,1709372955196,737195.83,4982,2508,1036307.1,6997,3000
2024-03-02 12:49:54.255529,6138691,2.81,1709372955196,737195.83,4982,2508,1036307.1,6997,3000
2024-03-02 12:49:57.838191,6138694,1,1709372970727,-1,-1,-1,1036307.1,6997,3000
2024-03-02 12:49:57.840193,6138691,-1,-1,737195.83,4982,2508,79135.74,6997,3000
2024-03-02 12:50:01.425281,6138694,1,1709372970727,-1,-1,-1,1036307.1,6997,3000
2024-03-02 12:50:01.427278,6138694,1,1709372970727,-1,-1,-1,1036307.1,6997,3000
2024-03-02 12:50:04.998336,6138694,1,1709372970727,-1,-1,-1,1036307.1,6997,3000
2024-03-02 12:50:08.579231,6138694,1,1709372970727,28335.44,6310,6224,1036307.1,6997,3000
2024-03-02 12:50:12.154428,6138694,1,1709372970727,185170.17,6310,5525,1113503.1,6997,3000
2024-03-02 12:50:15.725813,6138696,2.16,1709372993684,523762.01,6310,4585,1113503.1,6997,3000
2024-03-02 12:50:19.295462,6138696,2.16,1709372993684,523762.01,6310,4585,1113503.1,6997,3000
2024-03-02 12:50:19.297447,6138696,2.16,1709372993684,523762.01,6310,4585,-1,-1,-1
2024-03-02 12:50:34.155991,6138696,1,1709373009619,523762.01,6310,4585,1164953.58,6997,3000
2024-03-02 12:50:41.312535,6138700,1,1709373009619,-1,-1,-1,1164953.58,6997,3000
2024-03-02 12:50:41.314519,6138700,1,1709373009619,-1,-1,-1,1164953.58,6997,3000
2024-03-02 12:50:44.884930,6138700,1,1709373009619,-1,-1,-1,1164953.58,6997,3000
2024-03-02 12:50:48.456765,6138700,1,1709373009619,29429.49,6598,6527,1164953.58,6997,3000
2024-03-02 12:50:55.598745,6138703,1.07,1709373027292,29429.49,6598,6527,1202023.39,6997,3000
2024-03-02 12:50:55.600728,6138703,1.07,1709373027292,29429.49,6598,6527,1202023.39,6997,3000
2024-03-02 12:51:02.747065,6138703,1.07,1709373027292,29429.49,6598,6527,1202023.39,6997,3000
2024-03-02 12:51:06.319419,6138703,1.07,1709373027292,29429.49,6598,6527,986511.47,6997,3000
2024-03-02 12:51:09.892881,6138706,5.65,1709373057065,2298169.78,5388,1320,986511.47,6997,3000
2024-03-02 12:51:24.152707,6138706,5.65,1709373057065,2298169.78,5388,1320,290580.92,6997,3000
2024-03-02 12:51:27.724934,6138706,5.65,1709373057065,2298169.78,5388,1320,709025.17,6997,3000
2024-03-02 12:51:31.286298,6138706,5.65,1709373057065,2298169.78,5388,1320,1108722.6,6997,3000
2024-03-02 12:51:34.858994,6138706,5.65,1709373057065,2298169.78,5388,1320,1113686,6997,3000
2024-03-02 12:51:38.424081,6138706,5.65,1709373057065,2298169.78,5388,1320,1113686,6997,3000
2024-03-02 12:51:41.991596,6138708,1.13,1709373074861,68052.64,6369,6188,1113686,6997,3000
2024-03-02 12:51:41.993576,6138708,1.13,1709373074861,68052.64,6369,6188,1113686,6997,3000
2024-03-02 12:51:49.132851,6138708,1.13,1709373074861,68052.64,6369,6188,1113686,6997,3000
2024-03-02 12:51:52.691497,6138708,1.13,1709373074861,68052.64,6369,6188,1113686,6997,3000
2024-03-02 12:51:56.252972,6138708,1.13,1709373074861,68052.64,6369,6188,1113686,6997,3000
2024-03-02 12:51:59.805498,6138711,1.05,1709373093206,-1,-1,-1,892533.13,6997,3000
2024-03-02 12:51:59.807482,6138708,-1,-1,68052.64,6369,6188,24325.48,6997,3000
2024-03-02 12:52:03.381544,6138711,1.05,1709373093206,-1,-1,-1,892533.13,6997,3000
2024-03-02 12:52:03.383528,6138711,1.05,1709373093206,-1,-1,-1,892533.13,6997,3000
2024-03-02 12:52:10.547644,6138711,1.05,1709373093206,-1,-1,-1,892533.13,6997,3000
2024-03-02 12:52:14.126569,6138711,1.05,1709373093206,46532.28,5257,5162,892533.13,6997,3000
2024-03-02 12:52:17.716521,6138714,1.08,1709373111067,46532.28,5257,5162,966336.13,6997,3000
2024-03-02 12:52:17.718507,6138715,-1,-1,-1,-1,-1,48067.94,6997,3000
2024-03-02 12:52:21.281309,6138714,1.08,1709373111067,46532.28,5257,5162,966336.13,6997,3000
2024-03-02 12:52:21.283299,6138714,1.08,1709373111067,46532.28,5257,5162,966336.13,6997,3000
2024-03-02 12:52:28.439147,6138714,1.08,1709373111067,46532.28,5257,5162,966336.13,6997,3000
2024-03-02 12:52:32.019977,6138714,1.08,1709373111067,46532.28,5257,5162,966336.13,6997,3000
2024-03-02 12:52:35.592555,6138715,1.15,1709373129482,19965.65,4953,4864,935528.41,6997,3000
2024-03-02 12:52:35.594542,-1,-1,-1,-1,-1,-1,-1,6997,3000
2024-03-02 12:52:39.154008,6138715,1.15,1709373129482,19965.65,4953,4864,935528.41,6997,3000
2024-03-02 12:52:39.155993,6138715,1.15,1709373129482,19965.65,4953,4864,935528.41,6997,3000
2024-03-02 12:52:42.726791,6138715,1.15,1709373129482,19965.65,4953,4864,935528.41,6997,3000
2024-03-02 12:52:46.306718,6138715,1.15,1709373129482,19965.65,4953,4864,935528.41,6997,3000
2024-03-02 12:52:49.852583,6138715,1.15,1709373129482,19965.65,4953,4864,914158.58,6997,3000
2024-03-02 12:52:53.451230,6138718,1.75,1709373150920,252647.93,4770,4047,914158.58,6997,3000
2024-03-02 12:53:00.619627,6138718,1.75,1709373150920,252647.93,4770,4047,914158.58,6997,3000
2024-03-02 12:53:04.192634,6138718,1.75,1709373150920,252647.93,4770,4047,1183302.59,6997,3000
2024-03-02 12:53:14.901895,6138718,1.27,1709373169992,252647.93,4770,4047,1242563.37,6997,3000
2024-03-02 12:53:18.475950,6138721,1.27,1709373169992,151343.06,5189,4802,1242563.37,6997,3000
2024-03-02 12:53:18.477949,6138721,1.27,1709373169992,151343.06,5189,4802,1242563.37,6997,3000
2024-03-02 12:53:22.051887,6138721,1.27,1709373169992,151343.06,5189,4802,1242563.37,6997,3000
2024-03-02 12:53:25.617136,6138721,1.27,1709373169992,151343.06,5189,4802,1242563.37,6997,3000
2024-03-02 12:53:29.176559,6138721,1.27,1709373169992,151343.06,5189,4802,1242563.37,6997,3000
2024-03-02 12:53:32.745238,6138721,1.27,1709373169992,151343.06,5189,4802,998462.23,6997,3000
2024-03-02 12:53:36.318113,6138724,1.1,1709373187955,17251.75,4624,4533,998462.23,6997,3000
2024-03-02 12:53:36.319115,6138727,-1,-1,-1,-1,-1,234936.94,6997,3000
2024-03-02 12:53:39.901483,6138724,1.1,1709373187955,17251.75,4624,4533,998462.23,6997,3000
2024-03-02 12:53:39.904469,6138724,1.1,1709373187955,17251.75,4624,4533,998462.23,6997,3000
2024-03-02 12:53:43.476158,6138724,1.1,1709373187955,17251.75,4624,4533,998462.23,6997,3000
2024-03-02 12:53:47.046054,6138724,1.1,1709373187955,17251.75,4624,4533,887655.49,6997,3000
2024-03-02 12:53:50.617048,6138724,1.1,1709373187955,497524.79,4129,3268,887655.49,6997,3000
2024-03-02 12:53:54.193467,6138727,2.24,1709373210918,588846.82,4129,3124,887655.49,6997,3000
2024-03-02 12:53:57.771314,6138727,2.24,1709373210918,588846.82,4129,3124,887655.49,6997,3000
2024-03-02 12:53:57.774309,6138727,2.24,1709373210918,588846.82,4129,3124,887655.49,6997,3000
2024-03-02 12:54:01.355115,6138727,2.24,1709373210918,588846.82,4129,3124,887655.49,6997,3000
2024-03-02 12:54:04.918334,6138727,2.24,1709373210918,588846.82,4129,3124,1109756.52,6997,3000
2024-03-02 12:54:08.475994,6138727,2.24,1709373210918,588846.82,4129,3124,1109756.52,6997,3000
2024-03-02 12:54:12.056707,6138729,3.36,1709373236528,1486629.97,4965,2219,1109756.52,6997,3000
2024-03-02 12:54:22.753757,6138729,3.36,1709373236528,1486629.97,4965,2219,29207.01,6997,3000
2024-03-02 12:54:33.449372,6138729,3.36,1709373236528,1486629.97,4965,2219,952585.19,6997,3000
2024-03-02 12:54:40.601454,6138731,1.52,1709373256920,169438.85,5075,4274,952585.19,6997,3000
2024-03-02 12:54:55.500487,6138731,-1,-1,169438.85,5075,4274,862626.41,6997,3000
2024-03-02 12:55:02.647799,6138734,2.44,1709373280467,653613.33,4498,2593,862626.41,6997,3000
2024-03-02 12:55:06.220855,6138734,2.44,1709373280467,653613.33,4498,2593,862626.41,6997,3000
2024-03-02 12:55:09.793801,6138734,2.44,1709373280467,653613.33,4498,2593,542301.06,6997,3000
2024-03-02 12:55:16.926527,6138734,2.44,1709373280467,653613.33,4498,2593,923010.61,6997,3000
2024-03-02 12:55:20.503514,6138734,-1,-1,653613.33,4498,2593,923010.61,6997,3000
2024-03-02 12:55:24.070376,6138737,2.14,1709373302765,438083.31,4902,3063,923010.61,6997,3000
2024-03-02 12:55:34.731982,6138737,2.14,1709373302765,438083.31,4902,3063,923010.61,6997,3000
2024-03-02 12:55:38.303095,6138737,2.14,1709373302765,438083.31,4902,3063,897630.21,6997,3000
2024-03-02 12:55:45.415465,6138737,2.14,1709373302765,438083.31,4902,3063,897630.21,6997,3000
2024-03-02 12:55:48.997869,6138740,1.25,1709373321856,60555.85,4776,4353,897630.21,6997,3000
2024-03-02 12:55:48.999863,6138740,1.25,1709373321856,60555.85,4776,4353,897630.21,6998,3000
2024-03-02 12:55:59.749264,6138740,1.25,1709373321856,60555.85,4776,4353,897630.21,6998,3000
2024-03-02 12:56:03.307581,6138743,4.48,1709373349435,1202778.15,4108,1213,831098.79,6998,3000
2024-03-02 12:56:17.605232,6138743,4.48,1709373349435,1202778.15,4108,1213,359144.68,6997,3000
2024-03-02 12:56:28.295303,6138743,-1,-1,1202778.15,4108,1213,923831.29,6997,3000
2024-03-02 12:56:35.430207,6138747,2.57,1709373372990,683152.34,4986,2524,923831.29,6997,3000
2024-03-02 12:56:38.992842,6138747,2.57,1709373372990,683152.34,4986,2524,923831.29,6997,3000
2024-03-02 12:56:42.551738,6138747,2.57,1709373372990,683152.34,4986,2524,452948.66,6997,3000
2024-03-02 12:56:49.663745,6138747,2.57,1709373372990,683152.34,4986,2524,801484.86,6997,3000
2024-03-02 12:56:53.234737,6138747,2.57,1709373372990,683152.34,4986,2524,801484.86,6997,3000
2024-03-02 12:56:56.795459,6138747,2.57,1709373372990,92441.74,4775,4116,801484.86,6997,3000
